Sound_Tag;Objects_Recognized;Timestamp
None;{'person': 2, 'cat': 0, 'dog': 0, 'bird': 0, 'wine glass': 0, 'cup': 0, 'car': 0, 'bus': 0, 'book': 0, 'fork': 0, 'spoon': 0, 'knife': 0, 'traffic light': 0, 'stop sign': 0};2021-12-07 14:49:02.558621
False;None;2021-12-07 14:50:58.591676
False;None;2021-12-07 14:51:00.596266
False;None;2021-12-07 14:51:01.101348
False;None;2021-12-07 14:51:01.606977
False;None;2021-12-07 14:51:02.111305
False;None;2021-12-07 14:51:02.616325
False;None;2021-12-07 14:51:03.119977
False;None;2021-12-07 14:51:03.625803
False;None;2021-12-07 14:51:04.127592
False;None;2021-12-07 14:51:04.631757
False;None;2021-12-07 14:51:05.136408
False;None;2021-12-07 14:51:05.641498
False;None;2021-12-07 14:51:06.146717
False;None;2021-12-07 14:51:06.652398
False;None;2021-12-07 14:51:07.157464
False;None;2021-12-07 14:51:07.662114
False;None;2021-12-07 14:51:08.167228
False;None;2021-12-07 14:51:08.671824
False;None;2021-12-07 14:51:09.176476
False;None;2021-12-07 14:51:09.680517
False;None;2021-12-07 14:51:10.185027
False;None;2021-12-07 14:51:10.687679
False;None;2021-12-07 14:51:11.193326
False;None;2021-12-07 14:51:11.696623
False;None;2021-12-07 14:51:12.201040
False;None;2021-12-07 14:51:12.707696
False;None;2021-12-07 14:51:13.211442
False;None;2021-12-07 14:51:13.716098
False;None;2021-12-07 14:51:14.219745
False;None;2021-12-07 14:51:14.720902
False;None;2021-12-07 14:51:15.225651
False;None;2021-12-07 14:51:15.729335
False;None;2021-12-07 14:51:16.234229
False;None;2021-12-07 14:51:16.739431
False;None;2021-12-07 14:51:17.244079
False;None;2021-12-07 14:51:17.748730
False;None;2021-12-07 14:51:18.252709
False;None;2021-12-07 14:51:18.757361
False;None;2021-12-07 14:51:19.266539
False;None;2021-12-07 14:51:19.771259
False;None;2021-12-07 14:51:20.275909
False;None;2021-12-07 14:51:20.784548
False;None;2021-12-07 14:51:21.288741
False;None;2021-12-07 14:51:21.798352
False;None;2021-12-07 14:51:22.301009
False;None;2021-12-07 14:51:22.806134
True;None;2021-12-07 14:51:23.308789
False;None;2021-12-07 14:51:23.812910
