Sound_Tag;Objects_Recognized;Timestamp
None;{'person': 2, 'cat': 0, 'dog': 0, 'bird': 0, 'wine glass': 0, 'cup': 0, 'car': 0, 'bus': 0, 'book': 0, 'fork': 0, 'spoon': 0, 'knife': 0, 'traffic light': 0, 'stop sign': 0};2021-12-17 12:32:12.804390
False;None;2021-12-17 12:32:30.404060
False;None;2021-12-17 12:32:32.428636
False;None;2021-12-17 12:32:32.932893
False;None;2021-12-17 12:32:33.442152
False;None;2021-12-17 12:32:33.949795
False;None;2021-12-17 12:32:34.459807
True;None;2021-12-17 12:32:34.967687
False;None;2021-12-17 12:32:35.473661
False;None;2021-12-17 12:32:40.990543
False;None;2021-12-17 12:32:41.499270
False;None;2021-12-17 12:32:42.007911
False;None;2021-12-17 12:32:42.517546
False;None;2021-12-17 12:32:43.028191
False;None;2021-12-17 12:32:43.538814
False;None;2021-12-17 12:32:44.046491
False;None;2021-12-17 12:32:44.558087
True;None;2021-12-17 12:32:45.067730
True;None;2021-12-17 12:32:45.576364
True;None;2021-12-17 12:32:46.083006
False;None;2021-12-17 12:32:46.593645
True;None;2021-12-17 12:32:53.126886
True;None;2021-12-17 12:32:53.632847
True;None;2021-12-17 12:32:54.139874
True;None;2021-12-17 12:32:54.643796
False;None;2021-12-17 12:32:55.151400
False;None;2021-12-17 12:33:00.678744
False;None;2021-12-17 12:33:01.183394
False;None;2021-12-17 12:33:01.691076
False;None;2021-12-17 12:33:02.199674
False;None;2021-12-17 12:33:02.710309
False;None;2021-12-17 12:33:03.214958
True;None;2021-12-17 12:33:03.722604
True;None;2021-12-17 12:33:04.229288
True;None;2021-12-17 12:33:04.739914
False;None;2021-12-17 12:33:05.251509
True;None;2021-12-17 12:33:10.772016
True;None;2021-12-17 12:33:11.276906
True;None;2021-12-17 12:33:11.783914
True;None;2021-12-17 12:33:12.291520
True;None;2021-12-17 12:33:12.799628
False;None;2021-12-17 12:33:13.305276
