Sound_Tag;Objects_Recognized;Timestamp
None;{'person': 2, 'cat': 0, 'dog': 0, 'bird': 0, 'wine glass': 0, 'cup': 0, 'car': 0, 'bus': 0, 'book': 0, 'fork': 0, 'spoon': 0, 'knife': 0, 'traffic light': 0, 'stop sign': 0};2021-12-07 14:17:35.055688
False;None;2021-12-07 14:17:54.026257
False;None;2021-12-07 14:17:56.030037
False;None;2021-12-07 14:17:56.533723
False;None;2021-12-07 14:17:57.039461
False;None;2021-12-07 14:17:57.544112
False;None;2021-12-07 14:17:58.047762
False;None;2021-12-07 14:17:58.553607
False;None;2021-12-07 14:17:59.057877
False;None;2021-12-07 14:17:59.562526
False;None;2021-12-07 14:18:00.067178
False;None;2021-12-07 14:18:00.571827
False;None;2021-12-07 14:18:01.077479
False;None;2021-12-07 14:18:01.580169
True;None;2021-12-07 14:18:02.086444
True;None;2021-12-07 14:18:02.592065
True;None;2021-12-07 14:18:03.096987
True;None;2021-12-07 14:18:03.599955
False;None;2021-12-07 14:18:04.103607
False;None;2021-12-07 14:18:10.610459
False;None;2021-12-07 14:18:11.116106
False;None;2021-12-07 14:18:11.618807
False;None;2021-12-07 14:18:12.122949
False;None;2021-12-07 14:18:12.627600
False;None;2021-12-07 14:18:13.131339
True;None;2021-12-07 14:18:13.635578
True;None;2021-12-07 14:18:14.139202
True;None;2021-12-07 14:18:14.642958
True;None;2021-12-07 14:18:15.145619
True;None;2021-12-07 14:18:15.650269
True;None;2021-12-07 14:18:16.155691
True;None;2021-12-07 14:18:16.660402
True;None;2021-12-07 14:18:17.165051
False;None;2021-12-07 14:18:17.669704
False;None;2021-12-07 14:18:23.175716
False;None;2021-12-07 14:18:23.680384
False;None;2021-12-07 14:18:24.185131
False;None;2021-12-07 14:18:24.688397
False;None;2021-12-07 14:18:25.193009
False;None;2021-12-07 14:18:25.698258
False;None;2021-12-07 14:18:26.203924
True;None;2021-12-07 14:18:26.706560
True;None;2021-12-07 14:18:27.211896
True;None;2021-12-07 14:18:27.715728
True;None;2021-12-07 14:18:28.221340
False;None;2021-12-07 14:18:28.725986
False;None;2021-12-07 14:18:34.231878
False;None;2021-12-07 14:18:34.737487
False;None;2021-12-07 14:18:35.242177
False;None;2021-12-07 14:18:35.746450
False;None;2021-12-07 14:18:36.251097
False;None;2021-12-07 14:18:36.754753
False;None;2021-12-07 14:18:37.259910
False;None;2021-12-07 14:18:37.764567
False;None;2021-12-07 14:18:38.268219
False;None;2021-12-07 14:18:38.772925
True;None;2021-12-07 14:18:39.274627
True;None;2021-12-07 14:18:39.781260
True;None;2021-12-07 14:18:40.284558
True;None;2021-12-07 14:18:40.790199
True;None;2021-12-07 14:18:41.293470
False;None;2021-12-07 14:18:41.798248
False;None;2021-12-07 14:18:47.304645
False;None;2021-12-07 14:18:47.809294
False;None;2021-12-07 14:18:48.312948
False;None;2021-12-07 14:18:48.818856
False;None;2021-12-07 14:18:49.326500
False;None;2021-12-07 14:18:49.828665
False;None;2021-12-07 14:18:50.333812
True;None;2021-12-07 14:18:50.838461
False;None;2021-12-07 14:18:51.343614
False;None;2021-12-07 14:18:57.851989
False;None;2021-12-07 14:18:58.357144
False;None;2021-12-07 14:18:58.861794
False;None;2021-12-07 14:18:59.365487
True;None;2021-12-07 14:18:59.870095
True;None;2021-12-07 14:19:00.374758
False;None;2021-12-07 14:19:00.879394
False;None;2021-12-07 14:19:07.386539
False;None;2021-12-07 14:19:07.888212
False;None;2021-12-07 14:19:08.393365
False;None;2021-12-07 14:19:08.894528
False;None;2021-12-07 14:19:09.400176
False;None;2021-12-07 14:19:09.903414
False;None;2021-12-07 14:19:10.406734
False;None;2021-12-07 14:19:10.909952
False;None;2021-12-07 14:19:11.415472
False;None;2021-12-07 14:19:11.919640
False;None;2021-12-07 14:19:12.423295
True;None;2021-12-07 14:19:12.928930
True;None;2021-12-07 14:19:13.433088
True;None;2021-12-07 14:19:13.937735
True;None;2021-12-07 14:19:14.441892
True;None;2021-12-07 14:19:14.947043
False;None;2021-12-07 14:19:15.451089
False;None;2021-12-07 14:19:22.458228
False;None;2021-12-07 14:19:22.963875
False;None;2021-12-07 14:19:23.467184
False;None;2021-12-07 14:19:23.971831
False;None;2021-12-07 14:19:24.477489
True;None;2021-12-07 14:19:24.981735
True;None;2021-12-07 14:19:25.484417
True;None;2021-12-07 14:19:25.990149
True;None;2021-12-07 14:19:26.494374
True;None;2021-12-07 14:19:26.999025
True;None;2021-12-07 14:19:27.500681
False;None;2021-12-07 14:19:28.002463
False;None;2021-12-07 14:19:35.011074
False;None;2021-12-07 14:19:35.514350
False;None;2021-12-07 14:19:36.019549
False;None;2021-12-07 14:19:36.523220
False;None;2021-12-07 14:19:37.027375
False;None;2021-12-07 14:19:37.532102
False;None;2021-12-07 14:19:38.036791
True;None;2021-12-07 14:19:38.541436
True;None;2021-12-07 14:19:39.044721
True;None;2021-12-07 14:19:39.548404
True;None;2021-12-07 14:19:40.051111
True;None;2021-12-07 14:19:40.555443
False;None;2021-12-07 14:19:41.060091
False;None;2021-12-07 14:19:46.564774
False;None;2021-12-07 14:19:47.069421
False;None;2021-12-07 14:19:47.573073
False;None;2021-12-07 14:19:48.078227
False;None;2021-12-07 14:19:48.580881
False;None;2021-12-07 14:19:49.085495
False;None;2021-12-07 14:19:49.590770
False;None;2021-12-07 14:19:50.096415
False;None;2021-12-07 14:19:50.602142
False;None;2021-12-07 14:19:51.105414
False;None;2021-12-07 14:19:51.610067
True;None;2021-12-07 14:19:52.115333
True;None;2021-12-07 14:19:52.617020
False;None;2021-12-07 14:19:53.121670
