Sound_Tag;Objects_Recognized;Timestamp
None;{'person': 2, 'cat': 0, 'dog': 0, 'bird': 0, 'wine glass': 0, 'cup': 0, 'car': 0, 'bus': 0, 'book': 0, 'fork': 0, 'spoon': 0, 'knife': 0, 'traffic light': 0, 'stop sign': 0};2021-12-07 19:35:08.255225
False;None;2021-12-07 19:35:29.588033
False;None;2021-12-07 19:35:31.594123
False;None;2021-12-07 19:35:32.099158
False;None;2021-12-07 19:35:32.605103
False;None;2021-12-07 19:35:33.109310
False;None;2021-12-07 19:35:33.616250
False;None;2021-12-07 19:35:34.122166
False;None;2021-12-07 19:35:34.627263
False;None;2021-12-07 19:35:35.135190
False;None;2021-12-07 19:35:35.641286
False;None;2021-12-07 19:35:36.149254
True;None;2021-12-07 19:35:36.651675
True;None;2021-12-07 19:35:37.157099
True;None;2021-12-07 19:35:37.666357
True;None;2021-12-07 19:35:38.170183
False;None;2021-12-07 19:35:38.675278
False;None;2021-12-07 19:35:45.185478
False;None;2021-12-07 19:35:45.691344
False;None;2021-12-07 19:35:46.196316
False;None;2021-12-07 19:35:46.701473
False;None;2021-12-07 19:35:47.207207
False;None;2021-12-07 19:35:47.714325
True;None;2021-12-07 19:35:48.219430
True;None;2021-12-07 19:35:48.727338
True;None;2021-12-07 19:35:49.233210
True;None;2021-12-07 19:35:49.737319
False;None;2021-12-07 19:35:50.241703
False;None;2021-12-07 19:35:55.749207
False;None;2021-12-07 19:35:56.254238
False;None;2021-12-07 19:35:56.760771
False;None;2021-12-07 19:35:57.267284
False;None;2021-12-07 19:35:57.773163
True;None;2021-12-07 19:35:58.277821
False;None;2021-12-07 19:35:58.783101
False;None;2021-12-07 19:36:04.290577
False;None;2021-12-07 19:36:04.797192
False;None;2021-12-07 19:36:05.303312
False;None;2021-12-07 19:36:05.806107
False;None;2021-12-07 19:36:06.309265
False;None;2021-12-07 19:36:06.816327
False;None;2021-12-07 19:36:07.320136
False;None;2021-12-07 19:36:07.824109
True;None;2021-12-07 19:36:08.333109
True;None;2021-12-07 19:36:08.838159
True;None;2021-12-07 19:36:09.342824
True;None;2021-12-07 19:36:09.846156
True;None;2021-12-07 19:36:10.352176
True;None;2021-12-07 19:36:10.856133
True;None;2021-12-07 19:36:11.364294
False;None;2021-12-07 19:36:11.866653
False;None;2021-12-07 19:36:17.376306
False;None;2021-12-07 19:36:17.884806
False;None;2021-12-07 19:36:18.389534
False;None;2021-12-07 19:36:18.895352
False;None;2021-12-07 19:36:19.399995
False;None;2021-12-07 19:36:19.903149
False;None;2021-12-07 19:36:20.408431
False;None;2021-12-07 19:36:20.912971
True;None;2021-12-07 19:36:21.420225
True;None;2021-12-07 19:36:21.925499
True;None;2021-12-07 19:36:22.430178
False;None;2021-12-07 19:36:22.934189
False;None;2021-12-07 19:36:29.445243
False;None;2021-12-07 19:36:29.950033
False;None;2021-12-07 19:36:30.454288
False;None;2021-12-07 19:36:30.960048
True;None;2021-12-07 19:36:31.464373
True;None;2021-12-07 19:36:31.968361
True;None;2021-12-07 19:36:32.473442
False;None;2021-12-07 19:36:32.978744
False;None;2021-12-07 19:36:39.488120
False;None;2021-12-07 19:36:39.993138
False;None;2021-12-07 19:36:40.498016
False;None;2021-12-07 19:36:41.001132
False;None;2021-12-07 19:36:41.505202
False;None;2021-12-07 19:36:42.011033
False;None;2021-12-07 19:36:42.517177
False;None;2021-12-07 19:36:43.021952
False;None;2021-12-07 19:36:43.526540
False;None;2021-12-07 19:36:44.031068
False;None;2021-12-07 19:36:44.537503
True;None;2021-12-07 19:36:45.042131
True;None;2021-12-07 19:36:45.547232
True;None;2021-12-07 19:36:46.053129
True;None;2021-12-07 19:36:46.558053
True;None;2021-12-07 19:36:47.062986
True;None;2021-12-07 19:36:47.570105
False;None;2021-12-07 19:36:48.079163
False;None;2021-12-07 19:36:55.091288
False;None;2021-12-07 19:36:55.596097
False;None;2021-12-07 19:36:56.100309
False;None;2021-12-07 19:36:56.606338
True;None;2021-12-07 19:36:57.115084
False;None;2021-12-07 19:36:57.619307
False;None;2021-12-07 19:37:04.629455
False;None;2021-12-07 19:37:05.135204
False;None;2021-12-07 19:37:05.639244
False;None;2021-12-07 19:37:06.143203
False;None;2021-12-07 19:37:06.648295
False;None;2021-12-07 19:37:07.154105
False;None;2021-12-07 19:37:07.660237
False;None;2021-12-07 19:37:08.167001
True;None;2021-12-07 19:37:08.673362
True;None;2021-12-07 19:37:09.179607
False;None;2021-12-07 19:37:09.683868
False;None;2021-12-07 19:37:15.195036
False;None;2021-12-07 19:37:15.699080
False;None;2021-12-07 19:37:16.206039
False;None;2021-12-07 19:37:16.710105
False;None;2021-12-07 19:37:17.215012
False;None;2021-12-07 19:37:17.719428
False;None;2021-12-07 19:37:18.225681
False;None;2021-12-07 19:37:18.730863
False;None;2021-12-07 19:37:19.237144
False;None;2021-12-07 19:37:19.741323
False;None;2021-12-07 19:37:20.247009
False;None;2021-12-07 19:37:20.751003
True;None;2021-12-07 19:37:21.256085
True;None;2021-12-07 19:37:21.760033
True;None;2021-12-07 19:37:22.265561
False;None;2021-12-07 19:37:22.770235
