Sound_Tag;Objects_Recognized;Timestamp
None;{'fork': 0, 'bus': 0, 'stop sign': 0, 'spoon': 0, 'cup': 0, 'car': 0, 'traffic light': 0, 'dog': 0, 'cat': 0, 'person': 2, 'book': 3, 'wine glass': 0, 'bird': 0, 'knife': 0};2022-03-09 12:01:02.171000
False;None;2022-03-09 12:01:20.339000
True;None;2022-03-09 12:01:26.868000
True;None;2022-03-09 12:01:27.379000
True;None;2022-03-09 12:01:27.894000
True;None;2022-03-09 12:01:28.418000
True;None;2022-03-09 12:01:28.931000
True;None;2022-03-09 12:01:29.463000
True;None;2022-03-09 12:01:29.984000
True;None;2022-03-09 12:01:30.504000
False;None;2022-03-09 12:01:31.026000
False;None;2022-03-09 12:01:31.554000
False;None;2022-03-09 12:01:32.070000
False;None;2022-03-09 12:01:32.589000
False;None;2022-03-09 12:01:33.101000
False;None;2022-03-09 12:01:33.637000
False;None;2022-03-09 12:01:34.150000
False;None;2022-03-09 12:01:34.672000
True;None;2022-03-09 12:01:35.177000
True;None;2022-03-09 12:01:35.696000
True;None;2022-03-09 12:01:36.214000
False;None;2022-03-09 12:01:36.737000
False;None;2022-03-09 12:01:42.241000
True;None;2022-03-09 12:01:42.760000
True;None;2022-03-09 12:01:43.270000
True;None;2022-03-09 12:01:43.783000
True;None;2022-03-09 12:01:44.304000
True;None;2022-03-09 12:01:44.831000
True;None;2022-03-09 12:01:45.350000
True;None;2022-03-09 12:01:45.861000
False;None;2022-03-09 12:01:46.374000
False;None;2022-03-09 12:01:53.495000
False;None;2022-03-09 12:01:54.013000
False;None;2022-03-09 12:01:54.528000
False;None;2022-03-09 12:01:55.041000
False;None;2022-03-09 12:01:55.559000
False;None;2022-03-09 12:01:56.070000
False;None;2022-03-09 12:01:56.594000
False;None;2022-03-09 12:01:57.110000
False;None;2022-03-09 12:01:57.627000
True;None;2022-03-09 12:01:58.138000
True;None;2022-03-09 12:01:58.668000
True;None;2022-03-09 12:01:59.188000
True;None;2022-03-09 12:01:59.698000
True;None;2022-03-09 12:02:00.208000
True;None;2022-03-09 12:02:00.720000
True;None;2022-03-09 12:02:01.240000
True;None;2022-03-09 12:02:01.751000
True;None;2022-03-09 12:02:02.262000
True;None;2022-03-09 12:02:02.782000
True;None;2022-03-09 12:02:03.297000
True;None;2022-03-09 12:02:03.808000
True;None;2022-03-09 12:02:04.334000
True;None;2022-03-09 12:02:04.845000
True;None;2022-03-09 12:02:05.360000
False;None;2022-03-09 12:02:05.873000
True;None;2022-03-09 12:02:12.050000
True;None;2022-03-09 12:02:12.563000
True;None;2022-03-09 12:02:13.076000
True;None;2022-03-09 12:02:13.591000
True;None;2022-03-09 12:02:14.117000
True;None;2022-03-09 12:02:14.634000
True;None;2022-03-09 12:02:15.155000
True;None;2022-03-09 12:02:15.678000
True;None;2022-03-09 12:02:16.194000
True;None;2022-03-09 12:02:16.719000
True;None;2022-03-09 12:02:17.242000
False;None;2022-03-09 12:02:17.751000
False;None;2022-03-09 12:02:18.269000
False;None;2022-03-09 12:02:18.790000
False;None;2022-03-09 12:02:19.310000
False;None;2022-03-09 12:02:19.821000
False;None;2022-03-09 12:02:20.339000
