Sound_Tag;Objects_Recognized;Timestamp
None;{'person': 2, 'cat': 0, 'dog': 0, 'bird': 0, 'wine glass': 0, 'cup': 0, 'car': 0, 'bus': 0, 'book': 0, 'fork': 0, 'spoon': 0, 'knife': 0, 'traffic light': 0, 'stop sign': 0};2021-12-17 11:25:12.125688
False;None;2021-12-17 11:25:48.114037
False;None;2021-12-17 11:25:50.153727
False;None;2021-12-17 11:25:50.672595
False;None;2021-12-17 11:25:51.182527
False;None;2021-12-17 11:25:51.686700
True;None;2021-12-17 11:25:52.195340
True;None;2021-12-17 11:25:52.700494
True;None;2021-12-17 11:25:53.205079
True;None;2021-12-17 11:25:53.715676
False;None;2021-12-17 11:25:54.225391
True;None;2021-12-17 11:26:00.766901
True;None;2021-12-17 11:26:01.280130
True;None;2021-12-17 11:26:01.793587
False;None;2021-12-17 11:26:02.309189
True;None;2021-12-17 11:26:07.833192
True;None;2021-12-17 11:26:08.340834
True;None;2021-12-17 11:26:08.860948
True;None;2021-12-17 11:26:09.367283
True;None;2021-12-17 11:26:09.872929
False;None;2021-12-17 11:26:10.381253
True;None;2021-12-17 11:26:15.907159
True;None;2021-12-17 11:26:16.426054
