Sound_Tag;Objects_Recognized;Timestamp
None;{'person': 0, 'cat': 0, 'dog': 0, 'bird': 0, 'wine glass': 0, 'cup': 0, 'car': 0, 'bus': 0, 'book': 0, 'fork': 0, 'spoon': 0, 'knife': 0, 'traffic light': 0, 'stop sign': 0};2021-12-07 10:34:23.823972
False;None;2021-12-07 10:34:48.458191
False;None;2021-12-07 10:34:48.970996
False;None;2021-12-07 10:34:49.475496
False;None;2021-12-07 10:34:49.994778
False;None;2021-12-07 10:34:50.511731
False;None;2021-12-07 10:34:51.024832
False;None;2021-12-07 10:34:51.540934
False;None;2021-12-07 10:34:52.057763
False;None;2021-12-07 10:34:52.565927
False;None;2021-12-07 10:34:53.074595
False;None;2021-12-07 10:34:53.583861
False;None;2021-12-07 10:34:54.091592
False;None;2021-12-07 10:34:54.603279
False;None;2021-12-07 10:34:55.122953
False;None;2021-12-07 10:34:55.629092
False;None;2021-12-07 10:34:56.148070
True;None;2021-12-07 10:34:56.654337
False;None;2021-12-07 10:34:57.162916
True;None;2021-12-07 10:35:03.704915
False;None;2021-12-07 10:35:04.221078
False;None;2021-12-07 10:35:10.755851
False;None;2021-12-07 10:35:11.274604
False;None;2021-12-07 10:35:11.792563
False;None;2021-12-07 10:35:12.306930
False;None;2021-12-07 10:35:12.828948
False;None;2021-12-07 10:35:13.348064
True;None;2021-12-07 10:35:13.867047
False;None;2021-12-07 10:35:14.374384
