Type;Cause;value;Timestamp
AvatarTalking;Avatar_Speech;True;2021-12-07 19:42:21.764331
AvatarTalking;Avatar_Speech;True;2021-12-07 19:42:21.823468
AvatarTalking;Avatar_Speech;True;2021-12-07 19:42:21.923931
AvatarTalking;WelcomingSentence;True;2021-12-07 19:42:22.024136
AvatarTalking;Avatar_Speech;True;2021-12-07 19:42:36.160976
AvatarTalking;Avatar_Speech;True;2021-12-07 19:42:36.253755
AvatarTalking;ImageValidation;True;2021-12-07 19:42:36.357707
AvatarTalking;ImageSelection;True;2021-12-07 19:42:36.357707
AvatarTalking;Avatar_Speech;True;2021-12-07 19:42:36.357707
AvatarTalking;Avatar_Speech;True;2021-12-07 19:42:46.359469
AvatarTalking;Avatar_Speech;True;2021-12-07 19:42:46.452206
AvatarTalking;Commenting Photos;True;2021-12-07 19:42:46.552649
AvatarTalking;Avatar_Speech;True;2021-12-07 19:42:51.616704
4
AvatarTalking;Avatar_Speech;True;2021-12-07 19:43:38.235076
