Sound_Tag;Objects_Recognized;Timestamp
None;{'fork': 0, 'bus': 0, 'stop sign': 0, 'spoon': 0, 'cup': 0, 'car': 0, 'traffic light': 0, 'dog': 0, 'cat': 0, 'person': 1, 'book': 0, 'wine glass': 0, 'bird': 0, 'knife': 0};2022-03-11 13:36:47.300000
True;None;2022-03-11 13:37:04.544000
False;None;2022-03-11 13:37:11.324000
True;None;2022-03-11 13:37:11.851000
False;None;2022-03-11 13:37:12.372000
True;None;2022-03-11 13:37:17.871000
True;None;2022-03-11 13:37:18.385000
True;None;2022-03-11 13:37:18.905000
True;None;2022-03-11 13:37:19.420000
False;None;2022-03-11 13:37:19.942000
True;None;2022-03-11 13:37:24.202000
False;None;2022-03-11 13:37:24.733000
True;None;2022-03-11 13:37:29.286000
True;None;2022-03-11 13:37:29.816000
True;None;2022-03-11 13:37:30.339000
True;None;2022-03-11 13:37:30.873000
False;None;2022-03-11 13:37:31.395000
False;None;2022-03-11 13:37:36.881000
True;None;2022-03-11 13:37:37.396000
True;None;2022-03-11 13:37:37.913000
True;None;2022-03-11 13:37:38.441000
True;None;2022-03-11 13:37:38.972000
True;None;2022-03-11 13:37:39.498000
True;None;2022-03-11 13:37:40.022000
True;None;2022-03-11 13:37:40.538000
False;None;2022-03-11 13:37:41.069000
False;None;2022-03-11 13:37:46.156000
False;None;2022-03-11 13:37:46.672000
False;None;2022-03-11 13:37:47.190000
False;None;2022-03-11 13:37:47.709000
False;None;2022-03-11 13:37:48.224000
False;None;2022-03-11 13:37:48.744000
False;None;2022-03-11 13:37:49.271000
False;None;2022-03-11 13:37:49.794000
True;None;2022-03-11 13:37:55.573000
True;None;2022-03-11 13:37:56.093000
True;None;2022-03-11 13:37:56.632000
True;None;2022-03-11 13:37:57.151000
True;None;2022-03-11 13:37:57.680000
True;None;2022-03-11 13:37:58.193000
False;None;2022-03-11 13:37:58.704000
False;None;2022-03-11 13:37:59.232000
False;None;2022-03-11 13:37:59.744000
False;None;2022-03-11 13:38:00.280000
False;None;2022-03-11 13:38:00.813000
False;None;2022-03-11 13:38:01.335000
False;None;2022-03-11 13:38:01.848000
False;None;2022-03-11 13:38:02.367000
False;None;2022-03-11 13:38:02.879000
True;None;2022-03-11 13:38:08.627000
True;None;2022-03-11 13:38:09.145000
True;None;2022-03-11 13:38:09.677000
True;None;2022-03-11 13:38:10.206000
True;None;2022-03-11 13:38:10.729000
False;None;2022-03-11 13:38:11.240000
True;None;2022-03-11 13:38:17.435000
True;None;2022-03-11 13:38:17.955000
True;None;2022-03-11 13:38:18.467000
True;None;2022-03-11 13:38:18.993000
True;None;2022-03-11 13:38:19.514000
False;None;2022-03-11 13:38:20.037000
False;None;2022-03-11 13:38:20.560000
False;None;2022-03-11 13:38:21.077000
False;None;2022-03-11 13:38:21.592000
False;None;2022-03-11 13:38:22.105000
False;None;2022-03-11 13:38:22.639000
False;None;2022-03-11 13:38:23.155000
False;None;2022-03-11 13:38:23.675000
False;None;2022-03-11 13:38:24.200000
True;None;2022-03-11 13:38:29.893000
True;None;2022-03-11 13:38:30.412000
True;None;2022-03-11 13:38:30.939000
False;None;2022-03-11 13:38:31.468000
True;None;2022-03-11 13:38:35.954000
True;None;2022-03-11 13:38:36.473000
False;None;2022-03-11 13:38:37.013000
False;None;2022-03-11 13:38:42.440000
False;None;2022-03-11 13:38:42.968000
False;None;2022-03-11 13:38:43.491000
True;None;2022-03-11 13:38:44.014000
True;None;2022-03-11 13:38:44.538000
True;None;2022-03-11 13:38:45.072000
True;None;2022-03-11 13:38:45.588000
True;None;2022-03-11 13:38:46.104000
True;None;2022-03-11 13:38:46.635000
False;None;2022-03-11 13:38:47.152000
False;None;2022-03-11 13:38:53.533000
True;None;2022-03-11 13:38:54.051000
True;None;2022-03-11 13:38:54.585000
True;None;2022-03-11 13:38:55.112000
True;None;2022-03-11 13:38:55.624000
True;None;2022-03-11 13:38:56.140000
True;None;2022-03-11 13:38:56.663000
True;None;2022-03-11 13:38:57.194000
False;None;2022-03-11 13:38:57.724000
