Sound_Tag;Objects_Recognized;Timestamp
None;{'fork': 0, 'bus': 0, 'stop sign': 0, 'spoon': 0, 'cup': 0, 'car': 0, 'traffic light': 0, 'dog': 0, 'cat': 0, 'person': 2, 'book': 0, 'wine glass': 0, 'bird': 0, 'knife': 0};2022-03-09 12:07:39.735000
True;None;2022-03-09 12:07:53.269000
True;None;2022-03-09 12:08:01.391000
True;None;2022-03-09 12:08:01.917000
True;None;2022-03-09 12:08:02.445000
True;None;2022-03-09 12:08:02.969000
True;None;2022-03-09 12:08:03.482000
True;None;2022-03-09 12:08:04.019000
True;None;2022-03-09 12:08:04.526000
True;None;2022-03-09 12:08:05.042000
False;None;2022-03-09 12:08:05.565000
False;None;2022-03-09 12:08:06.079000
False;None;2022-03-09 12:08:06.604000
False;None;2022-03-09 12:08:07.128000
False;None;2022-03-09 12:08:07.636000
False;None;2022-03-09 12:08:08.163000
False;None;2022-03-09 12:08:08.703000
False;None;2022-03-09 12:08:09.222000
False;None;2022-03-09 12:08:09.746000
False;None;2022-03-09 12:08:10.274000
False;None;2022-03-09 12:08:10.788000
True;None;2022-03-09 12:08:11.308000
False;None;2022-03-09 12:08:11.834000
True;None;2022-03-09 12:08:16.644000
True;None;2022-03-09 12:08:17.170000
True;None;2022-03-09 12:08:17.699000
True;None;2022-03-09 12:08:18.223000
True;None;2022-03-09 12:08:18.742000
True;None;2022-03-09 12:08:19.268000
True;None;2022-03-09 12:08:19.778000
False;None;2022-03-09 12:08:20.305000
False;None;2022-03-09 12:08:25.952000
False;None;2022-03-09 12:08:26.471000
False;None;2022-03-09 12:08:26.999000
True;None;2022-03-09 12:08:27.509000
True;None;2022-03-09 12:08:28.035000
True;None;2022-03-09 12:08:28.556000
True;None;2022-03-09 12:08:29.074000
True;None;2022-03-09 12:08:29.598000
True;None;2022-03-09 12:08:30.115000
True;None;2022-03-09 12:08:30.646000
False;None;2022-03-09 12:08:31.166000
True;None;2022-03-09 12:08:37.436000
True;None;2022-03-09 12:08:37.966000
True;None;2022-03-09 12:08:38.486000
True;None;2022-03-09 12:08:39.014000
True;None;2022-03-09 12:08:39.532000
True;None;2022-03-09 12:08:40.049000
True;None;2022-03-09 12:08:40.576000
True;None;2022-03-09 12:08:41.099000
True;None;2022-03-09 12:08:41.619000
False;None;2022-03-09 12:08:42.131000
True;None;2022-03-09 12:08:42.666000
True;None;2022-03-09 12:08:43.180000
False;None;2022-03-09 12:08:43.697000
True;None;2022-03-09 12:08:50.173000
True;None;2022-03-09 12:08:50.696000
True;None;2022-03-09 12:08:51.216000
False;None;2022-03-09 12:08:51.745000
False;None;2022-03-09 12:08:59.031000
False;None;2022-03-09 12:08:59.544000
False;None;2022-03-09 12:09:00.069000
False;None;2022-03-09 12:09:00.584000
False;None;2022-03-09 12:09:01.106000
False;None;2022-03-09 12:09:01.633000
False;None;2022-03-09 12:09:02.156000
False;None;2022-03-09 12:09:02.695000
False;None;2022-03-09 12:09:03.219000
False;None;2022-03-09 12:09:03.751000
False;None;2022-03-09 12:09:04.263000
True;None;2022-03-09 12:09:04.772000
True;None;2022-03-09 12:09:05.286000
True;None;2022-03-09 12:09:05.819000
True;None;2022-03-09 12:09:06.346000
True;None;2022-03-09 12:09:06.866000
True;None;2022-03-09 12:09:07.379000
True;None;2022-03-09 12:09:07.896000
False;None;2022-03-09 12:09:08.428000
False;None;2022-03-09 12:09:09.968000
False;None;2022-03-09 12:09:10.487000
False;None;2022-03-09 12:09:11.018000
False;None;2022-03-09 12:09:11.533000
False;None;2022-03-09 12:09:12.064000
False;None;2022-03-09 12:09:12.578000
False;None;2022-03-09 12:09:13.122000
False;None;2022-03-09 12:09:13.652000
True;None;2022-03-09 12:09:14.182000
True;None;2022-03-09 12:09:14.704000
True;None;2022-03-09 12:09:15.213000
True;None;2022-03-09 12:09:15.739000
True;None;2022-03-09 12:09:16.245000
True;None;2022-03-09 12:09:16.770000
False;None;2022-03-09 12:09:17.283000
True;None;2022-03-09 12:09:25.599000
True;None;2022-03-09 12:09:26.114000
True;None;2022-03-09 12:09:26.644000
True;None;2022-03-09 12:09:27.153000
False;None;2022-03-09 12:09:27.679000
True;None;2022-03-09 12:09:34.780000
True;None;2022-03-09 12:09:35.326000
False;None;2022-03-09 12:09:35.858000
True;None;2022-03-09 12:09:43.028000
True;None;2022-03-09 12:09:43.540000
True;None;2022-03-09 12:09:44.076000
False;None;2022-03-09 12:09:44.604000
False;None;2022-03-09 12:09:45.130000
False;None;2022-03-09 12:09:45.642000
False;None;2022-03-09 12:09:46.159000
False;None;2022-03-09 12:09:46.670000
True;None;2022-03-09 12:09:47.220000
True;None;2022-03-09 12:09:47.739000
True;None;2022-03-09 12:09:48.255000
True;None;2022-03-09 12:09:48.777000
True;None;2022-03-09 12:09:49.306000
True;None;2022-03-09 12:09:49.830000
True;None;2022-03-09 12:09:50.350000
False;None;2022-03-09 12:09:50.882000
True;None;2022-03-09 12:09:58.283000
True;None;2022-03-09 12:09:58.793000
True;None;2022-03-09 12:09:59.313000
True;None;2022-03-09 12:09:59.824000
True;None;2022-03-09 12:10:00.348000
True;None;2022-03-09 12:10:00.881000
False;None;2022-03-09 12:10:01.415000
