Sound_Tag;Objects_Recognized;Timestamp
None;{'fork': 0, 'bus': 0, 'stop sign': 0, 'spoon': 0, 'cup': 0, 'car': 0, 'traffic light': 0, 'dog': 1, 'cat': 0, 'person': 2, 'book': 0, 'wine glass': 0, 'bird': 0, 'knife': 0};2022-03-09 11:41:43.375000
False;None;2022-03-09 11:42:05.988000
False;None;2022-03-09 11:42:13.962000
True;None;2022-03-09 11:42:14.496000
False;None;2022-03-09 11:42:15.013000
False;None;2022-03-09 11:42:15.545000
False;None;2022-03-09 11:42:16.071000
False;None;2022-03-09 11:42:16.588000
False;None;2022-03-09 11:42:17.113000
False;None;2022-03-09 11:42:17.650000
True;None;2022-03-09 11:42:18.173000
True;None;2022-03-09 11:42:18.712000
True;None;2022-03-09 11:42:19.234000
True;None;2022-03-09 11:42:19.763000
True;None;2022-03-09 11:42:20.305000
True;None;2022-03-09 11:42:20.829000
True;None;2022-03-09 11:42:21.362000
True;None;2022-03-09 11:42:21.884000
True;None;2022-03-09 11:42:22.411000
False;None;2022-03-09 11:42:22.935000
True;None;2022-03-09 11:42:28.404000
True;None;2022-03-09 11:42:28.929000
True;None;2022-03-09 11:42:29.455000
True;None;2022-03-09 11:42:29.992000
True;None;2022-03-09 11:42:30.508000
True;None;2022-03-09 11:42:31.035000
False;None;2022-03-09 11:42:31.566000
False;None;2022-03-09 11:42:38.702000
False;None;2022-03-09 11:42:39.225000
False;None;2022-03-09 11:42:39.764000
False;None;2022-03-09 11:42:40.284000
False;None;2022-03-09 11:42:40.809000
False;None;2022-03-09 11:42:41.335000
True;None;2022-03-09 11:42:41.865000
True;None;2022-03-09 11:42:42.392000
True;None;2022-03-09 11:42:42.912000
True;None;2022-03-09 11:42:43.430000
True;None;2022-03-09 11:42:43.941000
True;None;2022-03-09 11:42:44.465000
True;None;2022-03-09 11:42:44.995000
True;None;2022-03-09 11:42:45.521000
True;None;2022-03-09 11:42:46.058000
False;None;2022-03-09 11:42:46.578000
False;None;2022-03-09 11:42:52.813000
False;None;2022-03-09 11:42:53.334000
False;None;2022-03-09 11:42:53.875000
False;None;2022-03-09 11:42:54.413000
False;None;2022-03-09 11:42:54.934000
False;None;2022-03-09 11:42:55.461000
False;None;2022-03-09 11:42:55.995000
True;None;2022-03-09 11:42:56.520000
True;None;2022-03-09 11:42:57.040000
True;None;2022-03-09 11:42:57.569000
True;None;2022-03-09 11:42:58.087000
True;None;2022-03-09 11:42:58.624000
True;None;2022-03-09 11:42:59.153000
True;None;2022-03-09 11:42:59.675000
True;None;2022-03-09 11:43:00.192000
True;None;2022-03-09 11:43:00.724000
True;None;2022-03-09 11:43:01.251000
True;None;2022-03-09 11:43:01.786000
True;None;2022-03-09 11:43:02.307000
False;None;2022-03-09 11:43:02.827000
False;None;2022-03-09 11:43:03.351000
False;None;2022-03-09 11:43:03.886000
False;None;2022-03-09 11:43:04.418000
False;None;2022-03-09 11:43:04.952000
False;None;2022-03-09 11:43:05.460000
False;None;2022-03-09 11:43:05.988000
False;None;2022-03-09 11:43:06.508000
False;None;2022-03-09 11:43:07.052000
False;None;2022-03-09 11:43:07.574000
False;None;2022-03-09 11:43:08.098000
True;None;2022-03-09 11:43:08.621000
True;None;2022-03-09 11:43:09.164000
True;None;2022-03-09 11:43:09.690000
True;None;2022-03-09 11:43:10.219000
True;None;2022-03-09 11:43:10.737000
True;None;2022-03-09 11:43:11.250000
False;None;2022-03-09 11:43:11.778000
False;None;2022-03-09 11:43:20.937000
False;None;2022-03-09 11:43:21.466000
False;None;2022-03-09 11:43:22.006000
False;None;2022-03-09 11:43:22.534000
False;None;2022-03-09 11:43:23.066000
True;None;2022-03-09 11:43:23.576000
True;None;2022-03-09 11:43:24.090000
True;None;2022-03-09 11:43:24.624000
True;None;2022-03-09 11:43:25.137000
True;None;2022-03-09 11:43:25.679000
True;None;2022-03-09 11:43:26.200000
True;None;2022-03-09 11:43:26.728000
True;None;2022-03-09 11:43:27.257000
False;None;2022-03-09 11:43:27.771000
False;None;2022-03-09 11:43:34.840000
False;None;2022-03-09 11:43:35.370000
False;None;2022-03-09 11:43:35.903000
False;None;2022-03-09 11:43:36.420000
False;None;2022-03-09 11:43:36.960000
False;None;2022-03-09 11:43:37.482000
True;None;2022-03-09 11:43:38.001000
True;None;2022-03-09 11:43:38.553000
True;None;2022-03-09 11:43:39.086000
True;None;2022-03-09 11:43:39.614000
True;None;2022-03-09 11:43:40.153000
True;None;2022-03-09 11:43:40.689000
True;None;2022-03-09 11:43:41.214000
False;None;2022-03-09 11:43:41.731000
False;None;2022-03-09 11:43:47.869000
False;None;2022-03-09 11:43:48.384000
False;None;2022-03-09 11:43:48.914000
False;None;2022-03-09 11:43:49.420000
False;None;2022-03-09 11:43:49.942000
False;None;2022-03-09 11:43:50.489000
True;None;2022-03-09 11:43:51.011000
True;None;2022-03-09 11:43:51.557000
True;None;2022-03-09 11:43:52.083000
True;None;2022-03-09 11:43:52.605000
True;None;2022-03-09 11:43:53.148000
True;None;2022-03-09 11:43:53.676000
True;None;2022-03-09 11:43:54.197000
True;None;2022-03-09 11:43:54.722000
True;None;2022-03-09 11:43:55.254000
True;None;2022-03-09 11:43:55.797000
True;None;2022-03-09 11:43:56.323000
False;None;2022-03-09 11:43:56.846000
False;None;2022-03-09 11:44:02.786000
False;None;2022-03-09 11:44:03.315000
False;None;2022-03-09 11:44:03.857000
False;None;2022-03-09 11:44:04.377000
False;None;2022-03-09 11:44:04.889000
True;None;2022-03-09 11:44:05.406000
True;None;2022-03-09 11:44:05.930000
True;None;2022-03-09 11:44:06.469000
True;None;2022-03-09 11:44:06.990000
True;None;2022-03-09 11:44:07.545000
True;None;2022-03-09 11:44:08.087000
False;None;2022-03-09 11:44:08.605000
False;None;2022-03-09 11:44:15.153000
False;None;2022-03-09 11:44:15.684000
False;None;2022-03-09 11:44:16.206000
False;None;2022-03-09 11:44:16.739000
True;None;2022-03-09 11:44:17.263000
True;None;2022-03-09 11:44:17.806000
True;None;2022-03-09 11:44:18.334000
True;None;2022-03-09 11:44:18.872000
True;None;2022-03-09 11:44:19.417000
True;None;2022-03-09 11:44:19.950000
True;None;2022-03-09 11:44:20.482000
True;None;2022-03-09 11:44:20.998000
True;None;2022-03-09 11:44:21.541000
True;None;2022-03-09 11:44:22.070000
True;None;2022-03-09 11:44:22.607000
False;None;2022-03-09 11:44:23.122000
True;None;2022-03-09 11:44:30.436000
False;None;2022-03-09 11:44:30.959000
False;None;2022-03-09 11:44:32.503000
True;None;2022-03-09 11:44:33.061000
False;None;2022-03-09 11:44:33.580000
False;None;2022-03-09 11:44:41.787000
False;None;2022-03-09 11:44:42.323000
False;None;2022-03-09 11:44:42.866000
False;None;2022-03-09 11:44:43.395000
True;None;2022-03-09 11:44:43.932000
True;None;2022-03-09 11:44:44.463000
True;None;2022-03-09 11:44:45.007000
True;None;2022-03-09 11:44:45.534000
True;None;2022-03-09 11:44:46.061000
True;None;2022-03-09 11:44:46.607000
True;None;2022-03-09 11:44:47.123000
True;None;2022-03-09 11:44:47.637000
False;None;2022-03-09 11:44:48.181000
True;None;2022-03-09 11:44:54.754000
True;None;2022-03-09 11:44:55.309000
True;None;2022-03-09 11:44:55.854000
True;None;2022-03-09 11:44:56.365000
True;None;2022-03-09 11:44:56.907000
True;None;2022-03-09 11:44:57.431000
False;None;2022-03-09 11:44:57.943000
False;None;2022-03-09 11:45:05.064000
False;None;2022-03-09 11:45:05.596000
False;None;2022-03-09 11:45:06.130000
False;None;2022-03-09 11:45:06.651000
False;None;2022-03-09 11:45:07.195000
False;None;2022-03-09 11:45:07.722000
False;None;2022-03-09 11:45:08.242000
True;None;2022-03-09 11:45:08.773000
True;None;2022-03-09 11:45:09.300000
True;None;2022-03-09 11:45:09.827000
True;None;2022-03-09 11:45:10.354000
True;None;2022-03-09 11:45:10.881000
True;None;2022-03-09 11:45:11.413000
True;None;2022-03-09 11:45:11.948000
True;None;2022-03-09 11:45:12.489000
True;None;2022-03-09 11:45:13.007000
True;None;2022-03-09 11:45:13.559000
True;None;2022-03-09 11:45:14.089000
True;None;2022-03-09 11:45:14.604000
False;None;2022-03-09 11:45:15.126000
True;None;2022-03-09 11:45:15.680000
False;None;2022-03-09 11:45:16.225000
False;None;2022-03-09 11:45:23.576000
False;None;2022-03-09 11:45:24.108000
True;None;2022-03-09 11:45:24.650000
True;None;2022-03-09 11:45:25.164000
True;None;2022-03-09 11:45:25.680000
True;None;2022-03-09 11:45:26.224000
True;None;2022-03-09 11:45:26.741000
True;None;2022-03-09 11:45:27.266000
True;None;2022-03-09 11:45:27.801000
True;None;2022-03-09 11:45:28.310000
False;None;2022-03-09 11:45:28.827000
