Sound_Tag;Objects_Recognized;Timestamp
None;{'fork': 0, 'bus': 0, 'stop sign': 0, 'spoon': 0, 'cup': 0, 'car': 0, 'traffic light': 0, 'dog': 0, 'cat': 0, 'person': 1, 'book': 0, 'wine glass': 0, 'bird': 0, 'knife': 0};2022-03-09 14:11:35.808000
True;None;2022-03-09 14:11:50.593000
False;None;2022-03-09 14:11:58.490000
True;None;2022-03-09 14:11:59.020000
True;None;2022-03-09 14:11:59.537000
True;None;2022-03-09 14:12:00.056000
True;None;2022-03-09 14:12:00.586000
True;None;2022-03-09 14:12:01.110000
True;None;2022-03-09 14:12:01.637000
True;None;2022-03-09 14:12:02.167000
True;None;2022-03-09 14:12:02.689000
True;None;2022-03-09 14:12:03.222000
True;None;2022-03-09 14:12:03.757000
True;None;2022-03-09 14:12:04.290000
True;None;2022-03-09 14:12:04.811000
False;None;2022-03-09 14:12:05.339000
False;None;2022-03-09 14:12:08.830000
True;None;2022-03-09 14:12:09.359000
True;None;2022-03-09 14:12:09.882000
False;None;2022-03-09 14:12:10.403000
True;None;2022-03-09 14:12:13.574000
True;None;2022-03-09 14:12:14.099000
True;None;2022-03-09 14:12:14.628000
True;None;2022-03-09 14:12:15.171000
False;None;2022-03-09 14:12:15.692000
False;None;2022-03-09 14:12:18.978000
False;None;2022-03-09 14:12:19.494000
False;None;2022-03-09 14:12:20.023000
True;None;2022-03-09 14:12:20.543000
True;None;2022-03-09 14:12:21.082000
True;None;2022-03-09 14:12:21.608000
True;None;2022-03-09 14:12:22.128000
True;None;2022-03-09 14:12:22.641000
True;None;2022-03-09 14:12:23.161000
False;None;2022-03-09 14:12:23.677000
False;None;2022-03-09 14:12:24.219000
False;None;2022-03-09 14:12:24.742000
False;None;2022-03-09 14:12:25.259000
False;None;2022-03-09 14:12:25.776000
False;None;2022-03-09 14:12:26.306000
True;None;2022-03-09 14:12:26.831000
True;None;2022-03-09 14:12:27.340000
True;None;2022-03-09 14:12:27.869000
True;None;2022-03-09 14:12:28.392000
True;None;2022-03-09 14:12:28.905000
False;None;2022-03-09 14:12:29.426000
True;None;2022-03-09 14:12:33.457000
False;None;2022-03-09 14:12:33.986000
True;None;2022-03-09 14:12:39.080000
False;None;2022-03-09 14:12:39.612000
False;None;2022-03-09 14:12:41.143000
False;None;2022-03-09 14:12:41.656000
False;None;2022-03-09 14:12:42.187000
False;None;2022-03-09 14:12:42.708000
False;None;2022-03-09 14:12:43.239000
False;None;2022-03-09 14:12:43.762000
False;None;2022-03-09 14:12:44.290000
False;None;2022-03-09 14:12:44.804000
False;None;2022-03-09 14:12:45.317000
False;None;2022-03-09 14:12:45.837000
False;None;2022-03-09 14:12:46.356000
False;None;2022-03-09 14:12:46.885000
True;None;2022-03-09 14:12:47.404000
True;None;2022-03-09 14:12:47.937000
True;None;2022-03-09 14:12:48.460000
True;None;2022-03-09 14:12:48.991000
True;None;2022-03-09 14:12:49.519000
