Sound_Tag;Objects_Recognized;Timestamp
None;{'fork': 0, 'bus': 0, 'stop sign': 0, 'spoon': 0, 'cup': 0, 'car': 0, 'traffic light': 0, 'dog': 0, 'cat': 0, 'person': 1, 'book': 0, 'wine glass': 0, 'bird': 0, 'knife': 0};2022-03-09 15:51:15.501000
True;None;2022-03-09 15:51:38.072000
False;None;2022-03-09 15:51:46.306000
False;None;2022-03-09 15:51:46.830000
False;None;2022-03-09 15:51:47.352000
True;None;2022-03-09 15:51:47.865000
True;None;2022-03-09 15:51:48.381000
True;None;2022-03-09 15:51:48.894000
True;None;2022-03-09 15:51:49.409000
True;None;2022-03-09 15:51:49.926000
True;None;2022-03-09 15:51:50.443000
True;None;2022-03-09 15:51:50.967000
True;None;2022-03-09 15:51:51.481000
True;None;2022-03-09 15:51:52.004000
False;None;2022-03-09 15:51:52.528000
True;None;2022-03-09 15:51:57.022000
True;None;2022-03-09 15:51:57.540000
True;None;2022-03-09 15:51:58.060000
True;None;2022-03-09 15:51:58.569000
True;None;2022-03-09 15:51:59.083000
True;None;2022-03-09 15:51:59.598000
False;None;2022-03-09 15:52:00.114000
False;None;2022-03-09 15:52:04.354000
True;None;2022-03-09 15:52:04.875000
True;None;2022-03-09 15:52:05.388000
True;None;2022-03-09 15:52:05.910000
True;None;2022-03-09 15:52:06.432000
True;None;2022-03-09 15:52:06.959000
True;None;2022-03-09 15:52:07.480000
True;None;2022-03-09 15:52:08
True;None;2022-03-09 15:52:08.525000
True;None;2022-03-09 15:52:09.042000
True;None;2022-03-09 15:52:09.555000
True;None;2022-03-09 15:52:10.065000
True;None;2022-03-09 15:52:10.579000
True;None;2022-03-09 15:52:11.094000
False;None;2022-03-09 15:52:11.616000
False;None;2022-03-09 15:52:16.959000
True;None;2022-03-09 15:52:17.483000
True;None;2022-03-09 15:52:17.994000
True;None;2022-03-09 15:52:18.503000
False;None;2022-03-09 15:52:19.022000
False;None;2022-03-09 15:52:19.538000
False;None;2022-03-09 15:52:20.048000
False;None;2022-03-09 15:52:20.564000
False;None;2022-03-09 15:52:21.072000
False;None;2022-03-09 15:52:21.587000
False;None;2022-03-09 15:52:22.099000
True;None;2022-03-09 15:52:22.605000
True;None;2022-03-09 15:52:23.124000
True;None;2022-03-09 15:52:23.645000
True;None;2022-03-09 15:52:24.160000
True;None;2022-03-09 15:52:24.672000
True;None;2022-03-09 15:52:25.201000
True;None;2022-03-09 15:52:25.724000
True;None;2022-03-09 15:52:26.247000
True;None;2022-03-09 15:52:26.764000
True;None;2022-03-09 15:52:27.292000
False;None;2022-03-09 15:52:27.816000
True;None;2022-03-09 15:52:33.966000
False;None;2022-03-09 15:52:34.482000
True;None;2022-03-09 15:52:39.761000
True;None;2022-03-09 15:52:40.281000
True;None;2022-03-09 15:52:40.796000
False;None;2022-03-09 15:52:41.311000
False;None;2022-03-09 15:52:41.842000
False;None;2022-03-09 15:52:42.372000
True;None;2022-03-09 15:52:42.905000
True;None;2022-03-09 15:52:43.429000
True;None;2022-03-09 15:52:43.940000
True;None;2022-03-09 15:52:44.471000
