Sound_Tag;Objects_Recognized;Timestamp
None;{'fork': 0, 'bus': 0, 'stop sign': 0, 'spoon': 0, 'cup': 0, 'car': 0, 'traffic light': 0, 'dog': 0, 'cat': 0, 'person': 1, 'book': 0, 'wine glass': 0, 'bird': 0, 'knife': 0};2022-03-10 10:56:39.019000
True;None;2022-03-10 10:57:00.995000
False;None;2022-03-10 10:57:09.348000
False;None;2022-03-10 10:57:09.871000
False;None;2022-03-10 10:57:10.387000
False;None;2022-03-10 10:57:10.927000
False;None;2022-03-10 10:57:11.446000
False;None;2022-03-10 10:57:11.971000
True;None;2022-03-10 10:57:12.489000
True;None;2022-03-10 10:57:13.005000
True;None;2022-03-10 10:57:13.534000
True;None;2022-03-10 10:57:14.059000
True;None;2022-03-10 10:57:14.576000
True;None;2022-03-10 10:57:15.095000
True;None;2022-03-10 10:57:15.617000
True;None;2022-03-10 10:57:16.145000
True;None;2022-03-10 10:57:16.679000
True;None;2022-03-10 10:57:17.196000
False;None;2022-03-10 10:57:17.726000
False;None;2022-03-10 10:57:22.232000
False;None;2022-03-10 10:57:22.745000
False;None;2022-03-10 10:57:23.282000
True;None;2022-03-10 10:57:23.796000
True;None;2022-03-10 10:57:24.319000
True;None;2022-03-10 10:57:24.853000
True;None;2022-03-10 10:57:25.382000
True;None;2022-03-10 10:57:25.884000
True;None;2022-03-10 10:57:26.405000
True;None;2022-03-10 10:57:26.932000
True;None;2022-03-10 10:57:27.446000
True;None;2022-03-10 10:57:27.970000
True;None;2022-03-10 10:57:28.482000
False;None;2022-03-10 10:57:29.011000
True;None;2022-03-10 10:57:33.244000
True;None;2022-03-10 10:57:33.770000
True;None;2022-03-10 10:57:34.304000
False;None;2022-03-10 10:57:34.834000
False;None;2022-03-10 10:57:39.355000
False;None;2022-03-10 10:57:39.872000
False;None;2022-03-10 10:57:40.402000
False;None;2022-03-10 10:57:40.920000
False;None;2022-03-10 10:57:41.439000
False;None;2022-03-10 10:57:41.962000
False;None;2022-03-10 10:57:42.490000
False;None;2022-03-10 10:57:43.024000
True;None;2022-03-10 10:57:43.550000
True;None;2022-03-10 10:57:44.061000
True;None;2022-03-10 10:57:44.589000
True;None;2022-03-10 10:57:45.115000
True;None;2022-03-10 10:57:45.649000
False;None;2022-03-10 10:57:46.168000
False;None;2022-03-10 10:57:51.227000
False;None;2022-03-10 10:57:51.761000
False;None;2022-03-10 10:57:52.275000
False;None;2022-03-10 10:57:52.795000
False;None;2022-03-10 10:57:53.327000
False;None;2022-03-10 10:57:53.845000
True;None;2022-03-10 10:57:54.365000
True;None;2022-03-10 10:57:54.882000
True;None;2022-03-10 10:57:55.409000
True;None;2022-03-10 10:57:55.952000
True;None;2022-03-10 10:57:56.473000
True;None;2022-03-10 10:57:56.985000
True;None;2022-03-10 10:57:57.505000
True;None;2022-03-10 10:57:58.030000
True;None;2022-03-10 10:57:58.571000
True;None;2022-03-10 10:57:59.089000
True;None;2022-03-10 10:57:59.606000
True;None;2022-03-10 10:58:00.122000
False;None;2022-03-10 10:58:00.630000
True;None;2022-03-10 10:58:05.717000
False;None;2022-03-10 10:58:06.243000
False;None;2022-03-10 10:58:06.773000
False;None;2022-03-10 10:58:07.309000
False;None;2022-03-10 10:58:07.845000
False;None;2022-03-10 10:58:08.364000
False;None;2022-03-10 10:58:08.895000
False;None;2022-03-10 10:58:09.420000
False;None;2022-03-10 10:58:09.942000
False;None;2022-03-10 10:58:10.464000
True;None;2022-03-10 10:58:10.984000
True;None;2022-03-10 10:58:11.503000
True;None;2022-03-10 10:58:12.034000
True;None;2022-03-10 10:58:12.572000
True;None;2022-03-10 10:58:13.089000
True;None;2022-03-10 10:58:13.620000
True;None;2022-03-10 10:58:14.131000
False;None;2022-03-10 10:58:14.662000
False;None;2022-03-10 10:58:20.883000
False;None;2022-03-10 10:58:21.395000
False;None;2022-03-10 10:58:21.912000
False;None;2022-03-10 10:58:22.426000
False;None;2022-03-10 10:58:22.950000
False;None;2022-03-10 10:58:23.483000
False;None;2022-03-10 10:58:24.003000
False;None;2022-03-10 10:58:24.530000
False;None;2022-03-10 10:58:25.048000
False;None;2022-03-10 10:58:25.571000
False;None;2022-03-10 10:58:26.117000
False;None;2022-03-10 10:58:26.638000
True;None;2022-03-10 10:58:27.152000
True;None;2022-03-10 10:58:27.680000
True;None;2022-03-10 10:58:28.191000
True;None;2022-03-10 10:58:28.723000
True;None;2022-03-10 10:58:29.248000
True;None;2022-03-10 10:58:29.769000
True;None;2022-03-10 10:58:30.300000
True;None;2022-03-10 10:58:30.828000
False;None;2022-03-10 10:58:31.367000
True;None;2022-03-10 10:58:36.461000
False;None;2022-03-10 10:58:36.981000
True;None;2022-03-10 10:58:42.454000
False;None;2022-03-10 10:58:42.976000
True;None;2022-03-10 10:58:56.169000
True;None;2022-03-10 10:58:56.685000
True;None;2022-03-10 10:58:57.203000
False;None;2022-03-10 10:58:57.724000
